customer_id,first_name,last_name,email,phone,city,signup_date,age,gender,total_trips,cancelled_trips,days_since_last_trip,churned,engagement_score,loyalty_score,persona,signup_channel,income_level,payment_method,device_type,trips_30d,completed_trips_30d,cancelled_trips_30d,total_fare_30d,avg_fare_30d,total_distance_30d,avg_duration_30d,promo_used_trips_30d,last_trip_date,recency_days,app_open,ride_completed,ride_request,search,total_events_30d,promos_redeemed_30d,promo_cost_30d,avg_discount_value_30d
CUST00770,Mareile,Weiß,mareile.weiß@yahoo.de,+49(0)1911 33042,Berlin,2023-04-23,18,Male,60,3,3,0,1.0,0.975,Casual Rider,Ads,medium,Digital Wallet,iOS,4.0,3.0,1.0,42.322,10.5805,30.08,34.55,1.0,2025-11-19 22:27:00,1.0,16,5,9,10,40,0.0,0.0,0.0
CUST00771,Eckhardt,Nohlmans,eckhardt.nohlmans@web.de,+49(0) 536832016,Berlin,2024-11-28,28,Female,54,5,6,1,1.0,0.938,Business,Organic,medium,Credit Card,iOS,3.0,3.0,0.0,41.27,13.756666666666668,11.64,21.900000000000002,1.0,2025-11-16 18:12:00,4.0,16,5,13,8,42,1.0,12.35,12.28
CUST00772,Mustafa,Verhoeven,mustafa.verhoeven@hotmail.com,+31(0)584-984786,Amsterdam,2023-01-07,59,Male,53,8,7,0,1.0,0.931,Business,Ads,medium,Cash,iOS,2.0,2.0,0.0,38.57,19.285,10.65,31.4,0.0,2025-11-11 04:54:00,9.0,24,5,9,14,52,0.0,0.0,0.0
CUST00773,Chloë,van der Veiver,chloë.van der veiver@hotmail.com,(0947)-236480,Amsterdam,2024-03-08,53,Other,65,5,12,0,1.0,1.0,Tourist,Partnership,medium,Debit Card,iOS,3.0,3.0,0.0,38.379999999999995,12.793333333333331,15.56,20.8,0.0,2025-11-11 08:52:00,9.0,13,2,5,8,28,0.0,0.0,0.0
CUST00774,Loreto,Casares,loreto.casares@hotmail.com,+34614 770 015,Barcelona,2025-04-10,40,Other,33,4,25,0,1.0,0.806,Commuter,Organic,low,Credit Card,Android,4.0,4.0,0.0,43.44,10.86,23.229999999999997,17.625,2.0,2025-11-01 16:46:00,19.0,19,6,6,13,44,1.0,22.759999999999998,12.28
CUST00775,Pepito,Solera,pepito.solera@gmail.com,+34885140039,Barcelona,2024-01-01,53,Female,42,5,1,0,1.0,0.863,Casual Rider,Ads,low,Debit Card,Web,4.0,3.0,1.0,33.272,8.318,28.09,28.775,1.0,2025-11-17 21:58:00,3.0,30,8,8,17,63,1.0,9.99,12.28
CUST00776,Chris,Mulder,chris.mulder@yahoo.com,0637 500483,Amsterdam,2024-09-25,38,Other,30,4,6,0,1.0,0.787,Casual Rider,Organic,medium,Debit Card,iOS,3.0,3.0,0.0,51.52,17.173333333333336,29.48,19.366666666666667,1.0,2025-11-10 22:47:00,10.0,19,6,7,9,41,0.0,0.0,0.0
CUST00777,Giuliano,Papafava,giuliano.papafava@libero.it,35111861278,Milan,2024-06-21,27,Female,26,0,65,1,1.0,0.762,Tourist,Organic,medium,Digital Wallet,Android,1.0,1.0,0.0,8.63,8.63,3.34,20.9,0.0,2025-11-01 18:33:00,19.0,27,7,11,14,59,0.0,0.0,0.0
CUST00778,Debra,Wells,debra.wells@outlook.com,0121 4960045,London,2023-03-09,67,Other,70,7,20,0,1.0,1.0,Casual Rider,Ads,high,Credit Card,Web,4.0,3.0,1.0,54.906,13.7265,37.269999999999996,32.949999999999996,0.0,2025-11-16 16:15:00,4.0,10,2,4,7,23,0.0,0.0,0.0
CUST00779,Nova,van den Velde,nova.van den velde@yahoo.com,+31745 338271,Amsterdam,2024-03-15,67,Other,27,2,7,0,1.0,0.769,Commuter,Organic,medium,Credit Card,Web,1.0,1.0,0.0,16.61,16.61,10.51,35.9,0.0,2025-10-29 08:08:00,22.0,24,5,9,14,52,0.0,0.0,0.0
CUST00780,Gian,Fagotto,gian.fagotto@poste.it,+39 3534203530,Milan,2023-03-18,42,Male,22,2,30,0,1.0,0.738,Casual Rider,Ads,medium,Digital Wallet,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,5,6,10,38,0.0,0.0,0.0
CUST00781,Víctor,Dávila,víctor.dávila@hotmail.com,+34 852 93 23 14,Barcelona,2024-05-27,59,Female,46,0,20,0,1.0,0.887,Business,Referral,low,Credit Card,iOS,2.0,2.0,0.0,25.04,12.52,16.22,20.200000000000003,0.0,2025-11-16 08:19:00,4.0,29,6,7,19,61,0.0,0.0,0.0
CUST00782,Andrea,Misicher,andrea.misicher@yahoo.de,+49(0) 910524594,Berlin,2024-05-26,29,Male,35,2,58,0,1.0,0.819,Commuter,Referral,medium,Cash,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28,4,10,19,61,0.0,0.0,0.0
CUST00783,Darren,Conway,darren.conway@yahoo.co.uk,+44(0)292018747,London,2023-02-20,20,Other,70,0,1,0,1.0,1.0,Casual Rider,Partnership,high,Digital Wallet,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,1,3,7,19,0.0,0.0,0.0
CUST00784,Hailey,Vos,hailey.vos@gmail.com,052-1086226,Amsterdam,2024-09-03,32,Other,28,2,4,0,1.0,0.775,Business,Referral,medium,Debit Card,Web,2.0,2.0,0.0,25.62,12.81,13.27,19.75,0.0,2025-11-13 19:56:00,7.0,27,7,10,17,61,0.0,0.0,0.0
CUST00785,Rafael,Marín,rafael.marín@yahoo.com,+34 971 83 93 29,Barcelona,2025-09-03,23,Female,59,8,1,0,1.0,0.969,Business,Organic,low,Cash,Android,18.0,15.0,3.0,167.002,9.277888888888889,121.65,29.13888888888889,3.0,2025-11-20 19:43:00,0.0,11,2,3,8,24,1.0,28.78,12.28
CUST00786,Lydia,Birch,lydia.birch@hotmail.com,+44115 496 0292,London,2025-02-13,57,Female,55,0,2,0,1.0,0.944,Business,Referral,high,Digital Wallet,iOS,2.0,2.0,0.0,34.74,17.37,12.94,16.4,0.0,2025-11-04 05:49:00,16.0,25,5,7,15,52,0.0,0.0,0.0
CUST00787,Vera,Tschentscher,vera.tschentscher@yahoo.de,+49(0)5695 486247,Berlin,2025-03-12,51,Male,70,8,11,0,1.0,1.0,Business,Ads,medium,Cash,iOS,8.0,8.0,0.0,114.54,14.3175,46.78,28.875,1.0,2025-11-20 21:14:00,0.0,26,7,11,17,61,1.0,8.98,12.28
CUST00788,Ullrich,Gieß,ullrich.gieß@aol.de,+49(0)7086 817910,Berlin,2025-02-10,51,Other,50,5,50,1,1.0,0.912,Commuter,Ads,medium,Cash,Web,5.0,5.0,0.0,76.92999999999999,15.386,29.04,25.32,0.0,2025-11-20 16:30:00,0.0,19,2,6,10,37,0.0,0.0,0.0
CUST00789,Glen,Lucas,glen.lucas@yahoo.com,+44(0)1414960120,London,2024-04-30,67,Other,24,2,64,0,1.0,0.75,Tourist,Partnership,high,Cash,iOS,1.0,1.0,0.0,20.12,20.12,3.81,31.0,0.0,2025-10-28 09:37:00,23.0,15,5,5,10,35,0.0,0.0,0.0
CUST00790,Heidi,Ernst,heidi.ernst@googlemail.com,04142 15797,Berlin,2023-04-07,68,Male,34,3,22,0,1.0,0.812,Casual Rider,Organic,medium,Debit Card,Web,1.0,1.0,0.0,17.52,17.52,12.79,44.3,0.0,2025-11-11 18:52:00,9.0,19,5,3,12,39,0.0,0.0,0.0
CUST00791,Marcantonio,Comolli,marcantonio.comolli@poste.it,+39 338748883,Milan,2024-02-16,46,Female,25,3,8,0,1.0,0.756,Tourist,Organic,medium,Digital Wallet,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31,8,10,17,66,0.0,0.0,0.0
CUST00792,Gustavo,Figuerola,gustavo.figuerola@gmail.com,+34984288897,Barcelona,2024-04-19,64,Female,27,0,39,0,1.0,0.769,Commuter,Ads,low,Cash,Web,1.0,1.0,0.0,19.33,19.33,2.48,30.6,0.0,2025-10-30 19:38:00,21.0,19,5,9,11,44,0.0,0.0,0.0
CUST00793,Hamza,van Dillen,hamza.van dillen@yahoo.com,+3166-1009117,Amsterdam,2024-02-06,41,Female,37,0,11,0,1.0,0.831,Casual Rider,Partnership,medium,Credit Card,Web,3.0,2.0,1.0,27.682000000000002,9.227333333333334,21.259999999999998,29.5,0.0,2025-11-03 10:06:00,17.0,17,3,7,11,38,0.0,0.0,0.0
CUST00794,Malcolm,Davey,malcolm.davey@hotmail.co.uk,+441214960633,London,2023-10-08,36,Other,39,1,1,0,1.0,0.844,Business,Ads,high,Digital Wallet,iOS,1.0,1.0,0.0,20.58,20.58,10.18,21.7,0.0,2025-11-04 08:05:00,16.0,28,8,9,17,62,0.0,0.0,0.0
CUST00795,Mehmet,Coolen,mehmet.coolen@hotmail.com,+31(0)307-852978,Amsterdam,2024-05-11,32,Male,59,8,18,0,1.0,0.969,Tourist,Referral,medium,Digital Wallet,Web,2.0,2.0,0.0,24.81,12.405,12.219999999999999,24.450000000000003,0.0,2025-11-16 01:42:00,4.0,11,0,2,7,20,0.0,0.0,0.0
CUST00796,Mariano,Pedroni,mariano.pedroni@fastwebnet.it,39207486059,Milan,2024-01-28,53,Other,20,1,10,0,1.0,0.719,Commuter,Referral,medium,Credit Card,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19,4,8,10,41,0.0,0.0,0.0
CUST00797,Feline,van Rheineck,feline.van rheineck@yahoo.com,+31025-501946,Amsterdam,2024-08-28,27,Male,53,3,2,1,1.0,0.931,Tourist,Organic,medium,Debit Card,iOS,3.0,2.0,1.0,28.09,9.363333333333333,20.18,14.133333333333333,0.0,2025-11-03 06:10:00,17.0,37,15,9,21,82,0.0,0.0,0.0
CUST00798,Jaylinn,van Egisheim,jaylinn.van egisheim@yahoo.com,(074) 5780042,Amsterdam,2024-02-08,37,Male,59,8,65,1,1.0,0.969,Casual Rider,Ads,medium,Credit Card,Web,1.0,1.0,0.0,17.62,17.62,12.58,39.9,0.0,2025-11-03 09:12:00,17.0,18,1,6,11,36,0.0,0.0,0.0
CUST00799,Julius,de Heer,julius.de heer@gmail.com,+3104-5071836,Amsterdam,2023-12-21,68,Female,20,0,8,0,1.0,0.719,Commuter,Partnership,medium,Credit Card,Web,1.0,1.0,0.0,21.86,21.86,7.9,6.7,0.0,2025-11-01 17:10:00,19.0,19,9,4,7,39,0.0,0.0,0.0
CUST00800,Mustafa,Rehorst,mustafa.rehorst@hotmail.com,+31(0)497-876565,Amsterdam,2024-05-25,20,Other,27,0,22,0,1.0,0.769,Casual Rider,Referral,medium,Credit Card,Android,1.0,1.0,0.0,4.48,4.48,9.56,42.9,0.0,2025-10-31 08:55:00,20.0,27,3,9,17,56,0.0,0.0,0.0
CUST00801,Ize,Aarts,ize.aarts@gmail.com,(0295) 177254,Amsterdam,2024-03-30,45,Female,56,7,26,1,1.0,0.95,Business,Ads,medium,Credit Card,Web,1.0,1.0,0.0,18.53,18.53,3.46,27.7,0.0,2025-10-27 19:44:00,24.0,26,8,6,16,56,0.0,0.0,0.0
CUST00802,Elisabet,Samper,elisabet.samper@gmail.com,+34 825129260,Barcelona,2024-05-10,21,Female,58,5,4,0,1.0,0.962,Business,Organic,low,Debit Card,Android,3.0,2.0,1.0,15.322,5.107333333333333,26.509999999999998,24.266666666666666,1.0,2025-11-20 18:09:00,0.0,38,13,16,22,89,1.0,6.96,12.28
CUST00803,Emilio,Gravina,emilio.gravina@outlook.com,+39 3520286815,Milan,2023-09-17,62,Male,32,2,21,0,1.0,0.8,Commuter,Referral,medium,Cash,Android,2.0,1.0,1.0,16.812,8.406,13.620000000000001,34.8,1.0,2025-11-19 13:13:00,1.0,29,9,10,19,67,1.0,12.29,12.28
CUST00804,Arnaldo,Palumbo,arnaldo.palumbo@poste.it,0544571300,Milan,2023-02-08,54,Other,32,3,17,0,1.0,0.8,Business,Ads,medium,Cash,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,3,5,3,21,0.0,0.0,0.0
CUST00805,Epifanio,Segura,epifanio.segura@yahoo.com,+34 710343197,Barcelona,2025-02-28,27,Male,26,0,19,0,1.0,0.762,Tourist,Referral,low,Cash,Web,5.0,4.0,1.0,47.001999999999995,9.4004,34.86,33.18,1.0,2025-11-14 15:06:00,6.0,32,8,14,19,73,0.0,0.0,0.0
CUST00806,Clive,Stevens,clive.stevens@hotmail.com,(0118) 496 0431,London,2024-05-22,53,Female,70,0,15,0,1.0,1.0,Tourist,Referral,high,Cash,Web,3.0,2.0,1.0,44.512,14.837333333333333,26.79,21.933333333333334,1.0,2025-11-20 23:34:00,0.0,16,3,9,9,37,1.0,9.23,12.28
CUST00807,Luis,Guillen,luis.guillen@gmail.com,+34 981 631 305,Barcelona,2024-11-08,67,Other,43,2,20,1,1.0,0.869,Commuter,Ads,low,Cash,Web,3.0,3.0,0.0,47.91,15.969999999999999,26.02,40.3,0.0,2025-11-20 22:00:00,0.0,15,4,6,10,35,0.0,0.0,0.0
CUST00808,Heinz Dieter,Jungfer,heinz dieter.jungfer@web.de,04819 084306,Berlin,2023-01-07,49,Female,69,3,22,0,1.0,1.0,Commuter,Ads,medium,Debit Card,iOS,1.0,1.0,0.0,12.35,12.35,12.58,27.9,1.0,2025-11-09 18:56:00,11.0,38,11,15,27,91,0.0,0.0,0.0
CUST00809,Rosa,van der Schuijt,rosa.van der schuijt@gmail.com,+31(0)21 2503709,Amsterdam,2023-10-06,67,Female,49,6,17,1,1.0,0.906,Tourist,Referral,medium,Credit Card,Web,4.0,4.0,0.0,56.78,14.195,21.46,29.0,1.0,2025-11-19 08:46:00,1.0,20,6,7,12,45,1.0,10.91,13.24
CUST00810,Amaro,Pina,amaro.pina@gmail.com,+34876 285 462,Barcelona,2024-06-21,45,Female,26,2,11,0,1.0,0.762,Tourist,Ads,low,Digital Wallet,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2,3,4,15,0.0,0.0,0.0
CUST00811,Ricciotti,Mazzanti,ricciotti.mazzanti@yahoo.com,+39 33986632642,Milan,2024-11-18,59,Male,45,3,60,0,1.0,0.881,Tourist,Ads,medium,Digital Wallet,Web,7.0,7.0,0.0,80.65,11.521428571428572,52.28,27.0,0.0,2025-11-19 22:33:00,1.0,19,5,9,14,47,0.0,0.0,0.0
CUST00812,Flora,Viana,flora.viana@yahoo.com,+34807 28 19 13,Barcelona,2023-08-29,57,Male,42,2,1,0,1.0,0.863,Casual Rider,Referral,low,Debit Card,iOS,1.0,1.0,0.0,7.0,7.0,9.59,17.9,0.0,2025-11-09 10:49:00,11.0,28,5,8,17,58,0.0,0.0,0.0
CUST00813,Victoria,Guit,victoria.guit@gmail.com,038 8394980,Amsterdam,2023-07-10,27,Other,42,1,23,0,1.0,0.863,Business,Referral,medium,Credit Card,iOS,1.0,1.0,0.0,19.14,19.14,3.4,17.4,0.0,2025-10-30 17:14:00,21.0,11,5,3,4,23,0.0,0.0,0.0
CUST00814,Nadia,Guglielmi,nadia.guglielmi@vodafone.it,+39 0922452431,Milan,2023-04-23,27,Female,21,0,47,0,1.0,0.731,Business,Organic,medium,Credit Card,Android,2.0,2.0,0.0,26.05,13.025,21.61,27.5,0.0,2025-10-26 23:22:00,25.0,35,9,14,21,79,0.0,0.0,0.0
CUST00815,Carmela,Palmer,carmela.palmer@hotmail.com,+34 717 826 736,Barcelona,2025-10-04,48,Male,20,1,12,0,1.0,0.719,Tourist,Ads,low,Debit Card,iOS,4.0,4.0,0.0,53.44,13.36,29.36,32.15,0.0,2025-11-13 22:35:00,7.0,21,7,11,12,51,0.0,0.0,0.0
CUST00816,Rosario,Malacarne,rosario.malacarne@yahoo.com,3780469846,Milan,2024-03-15,51,Female,36,1,14,0,1.0,0.825,Casual Rider,Ads,medium,Credit Card,Android,1.0,1.0,0.0,5.26,5.26,1.88,32.2,0.0,2025-11-12 10:02:00,8.0,10,5,3,6,24,0.0,0.0,0.0
CUST00817,Ignazio,Giorgetti,ignazio.giorgetti@libero.it,+39 08356134263,Milan,2023-04-06,60,Other,34,2,9,0,1.0,0.812,Business,Organic,medium,Debit Card,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,2,5,7,26,0.0,0.0,0.0
CUST00818,Anna,die Witte,anna.die witte@gmail.com,(0624) 048032,Amsterdam,2025-04-11,30,Other,48,1,1,0,1.0,0.9,Tourist,Referral,medium,Cash,Web,7.0,7.0,0.0,75.79,10.827142857142858,50.78,20.47142857142857,1.0,2025-11-17 06:27:00,3.0,10,0,4,4,18,1.0,12.16,13.24
CUST00819,Sylvia,Field,sylvia.field@hotmail.com,(020) 74960415,London,2023-05-19,22,Female,42,6,18,0,1.0,0.863,Tourist,Organic,high,Credit Card,iOS,3.0,2.0,1.0,39.364,13.121333333333332,19.66,25.266666666666666,0.0,2025-11-08 20:19:00,12.0,10,1,3,7,21,0.0,0.0,0.0
CUST00820,Dean,van der Spaendonc,dean.van der spaendonc@hotmail.com,+31(0)924 044332,Amsterdam,2024-08-23,59,Female,31,3,52,0,1.0,0.794,Commuter,Partnership,medium,Credit Card,Android,1.0,0.0,1.0,2.5340000000000003,2.5340000000000003,8.52,20.7,1.0,2025-10-28 16:08:00,23.0,10,1,2,7,20,1.0,7.61,12.28
CUST00821,Danilo,Escobar,danilo.escobar@hotmail.com,+34 941 14 58 78,Barcelona,2025-04-26,56,Other,38,0,3,0,1.0,0.837,Business,Ads,low,Debit Card,Web,7.0,7.0,0.0,70.9,10.12857142857143,61.519999999999996,26.014285714285712,0.0,2025-11-18 10:48:00,2.0,32,10,7,18,67,0.0,0.0,0.0
CUST00822,Aitana,Burgos,aitana.burgos@hotmail.com,+34927 18 39 51,Barcelona,2024-09-11,53,Other,43,5,1,0,1.0,0.869,Business,Referral,low,Debit Card,Web,2.0,2.0,0.0,16.86,8.43,14.129999999999999,41.8,0.0,2025-10-31 12:42:00,20.0,16,2,5,9,32,0.0,0.0,0.0
CUST00823,Bjorn,Oda,bjorn.oda@yahoo.com,(045) 7588397,Amsterdam,2023-05-05,39,Female,60,8,33,1,1.0,0.975,Casual Rider,Ads,medium,Credit Card,Android,1.0,1.0,0.0,14.54,14.54,1.88,38.3,0.0,2025-10-26 20:39:00,25.0,32,3,7,17,59,0.0,0.0,0.0
CUST00824,Sophie,Molegraaf,sophie.molegraaf@hotmail.com,(025)-9942203,Amsterdam,2023-06-03,40,Other,47,5,60,0,1.0,0.894,Tourist,Ads,medium,Digital Wallet,iOS,1.0,0.0,1.0,3.67,3.67,9.63,6.4,0.0,2025-10-28 15:23:00,23.0,25,7,7,13,52,0.0,0.0,0.0
CUST00825,Jolie,Govarts,jolie.govarts@gmail.com,+31051-565441,Amsterdam,2023-09-29,42,Male,20,1,65,1,1.0,0.719,Tourist,Ads,medium,Debit Card,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11,5,5,6,27,0.0,0.0,0.0
CUST00826,Julio César,Sáenz,julio césar.sáenz@yahoo.com,+34 878 387 610,Barcelona,2023-07-04,60,Male,30,2,22,0,1.0,0.787,Business,Partnership,low,Debit Card,Android,3.0,2.0,1.0,21.192,7.064,15.43,20.900000000000002,0.0,2025-11-15 19:16:00,5.0,28,3,9,14,54,0.0,0.0,0.0
CUST00827,Ann-Kathrin,Jüttner,ann-kathrin.jüttner@googlemail.com,+49(0)3916788991,Berlin,2023-04-26,54,Male,41,3,51,0,1.0,0.856,Casual Rider,Organic,medium,Digital Wallet,Android,1.0,1.0,0.0,17.95,17.95,6.52,16.7,0.0,2025-10-31 07:28:00,20.0,26,7,6,20,59,0.0,0.0,0.0
CUST00828,Ilaria,Majorana,ilaria.majorana@hotmail.it,08238821047,Milan,2023-10-02,26,Male,26,4,38,0,1.0,0.762,Commuter,Ads,medium,Debit Card,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12,1,3,8,24,0.0,0.0,0.0
CUST00829,Giulietta,Tosto,giulietta.tosto@fastwebnet.it,037298763,Milan,2024-09-11,26,Female,32,5,17,0,1.0,0.8,Commuter,Ads,medium,Digital Wallet,iOS,3.0,2.0,1.0,21.15,7.05,11.100000000000001,18.8,1.0,2025-11-10 07:51:00,10.0,21,6,5,11,43,0.0,0.0,0.0
CUST00830,Saverio,Speri,saverio.speri@hotmail.it,034292848,Milan,2025-06-17,52,Other,37,3,65,0,1.0,0.831,Business,Ads,medium,Digital Wallet,iOS,7.0,7.0,0.0,102.67,14.667142857142858,39.51,23.785714285714285,0.0,2025-11-18 05:16:00,2.0,29,8,12,17,66,0.0,0.0,0.0
CUST00831,Connor,Wood,connor.wood@hotmail.com,+441614960144,London,2023-01-07,66,Female,70,2,21,0,1.0,1.0,Casual Rider,Partnership,high,Digital Wallet,Android,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21,6,10,14,51,0.0,0.0,0.0
CUST00832,Nout,Fremie,nout.fremie@hotmail.com,+31(0)762 080521,Amsterdam,2025-05-31,27,Male,43,6,16,0,1.0,0.869,Business,Ads,medium,Debit Card,iOS,6.0,5.0,1.0,69.702,11.616999999999999,41.39,20.599999999999998,0.0,2025-11-15 19:16:00,5.0,8,1,6,3,18,0.0,0.0,0.0
CUST00833,Fiorenzo,Maderno,fiorenzo.maderno@hotmail.com,0408747779,Milan,2023-04-09,57,Female,26,0,12,0,1.0,0.762,Commuter,Ads,medium,Debit Card,Web,2.0,2.0,0.0,34.86,17.43,13.829999999999998,28.05,0.0,2025-11-19 00:17:00,1.0,7,3,4,4,18,0.0,0.0,0.0
CUST00834,Margaret,Brown,margaret.brown@outlook.com,01632 960553,London,2023-01-21,40,Male,47,0,11,0,1.0,0.894,Casual Rider,Ads,high,Cash,Web,1.0,1.0,0.0,20.15,20.15,6.47,6.6,0.0,2025-11-04 18:15:00,16.0,29,10,10,17,66,0.0,0.0,0.0
CUST00835,Melle,Buijs,melle.buijs@yahoo.com,009-5940957,Amsterdam,2024-04-16,29,Female,26,1,40,0,1.0,0.762,Casual Rider,Partnership,medium,Debit Card,iOS,1.0,1.0,0.0,6.91,6.91,7.81,5.1,0.0,2025-10-23 17:52:00,28.0,7,0,4,5,16,0.0,0.0,0.0
CUST00836,Karl-Wilhelm,Löffler,karl-wilhelm.löffler@gmail.com,+49(0)7466717332,Berlin,2024-10-09,32,Male,70,8,17,0,1.0,1.0,Casual Rider,Referral,medium,Digital Wallet,Android,2.0,2.0,0.0,35.18,17.59,15.54,27.0,0.0,2025-11-05 09:38:00,15.0,30,9,14,16,69,0.0,0.0,0.0
CUST00837,Gottlieb,Hellwig,gottlieb.hellwig@hotmail.de,+49(0) 129596569,Berlin,2025-01-02,65,Other,70,1,1,0,1.0,1.0,Commuter,Ads,medium,Credit Card,iOS,6.0,5.0,1.0,89.072,14.845333333333334,42.24,35.35,3.0,2025-11-18 18:29:00,2.0,17,4,6,12,39,1.0,23.92,12.28
CUST00838,Prudencio,Santana,prudencio.santana@hotmail.com,+34 942832201,Barcelona,2023-01-25,57,Female,33,4,40,0,1.0,0.806,Tourist,Partnership,low,Debit Card,Android,1.0,1.0,0.0,4.91,4.91,10.11,25.2,0.0,2025-10-26 14:36:00,25.0,11,2,2,7,22,0.0,0.0,0.0
CUST00839,Lupita,Alcántara,lupita.alcántara@yahoo.com,+34806 835 357,Barcelona,2024-01-06,67,Male,39,1,2,0,1.0,0.844,Casual Rider,Organic,low,Cash,Web,4.0,4.0,0.0,47.48,11.87,21.68,30.1,0.0,2025-11-14 13:49:00,6.0,13,3,7,10,33,0.0,0.0,0.0
CUST00840,Costantino,Orlando,costantino.orlando@poste.it,0915408914,Milan,2025-08-05,56,Other,25,4,25,0,1.0,0.756,Business,Referral,medium,Cash,Android,5.0,4.0,1.0,46.018,9.2036,23.36,30.52,0.0,2025-11-20 17:42:00,0.0,9,1,3,7,20,0.0,0.0,0.0
CUST00841,Eleanor,Lawrence,eleanor.lawrence@yahoo.com,(0114) 496 0001,London,2023-05-30,33,Other,33,2,17,0,1.0,0.806,Casual Rider,Referral,high,Cash,Web,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26,8,11,12,57,0.0,0.0,0.0
CUST00842,Jade,Smart,jade.smart@hotmail.com,+441134960648,London,2023-11-24,30,Female,70,5,14,0,1.0,1.0,Casual Rider,Partnership,high,Digital Wallet,Android,4.0,3.0,1.0,57.736000000000004,14.434000000000001,23.53,31.85,1.0,2025-11-11 17:09:00,9.0,21,5,8,13,47,1.0,13.12,12.28
CUST00843,Che,Arcos,che.arcos@hotmail.com,+34 874 64 04 62,Barcelona,2024-01-16,28,Female,53,2,4,0,1.0,0.931,Tourist,Referral,low,Debit Card,Android,2.0,1.0,1.0,8.8,4.4,20.979999999999997,38.85,1.0,2025-10-24 23:31:00,27.0,25,5,6,14,50,1.0,7.92,12.28
CUST00844,Pilar,Rincón,pilar.rincón@yahoo.com,+34821151026,Barcelona,2024-04-30,23,Other,55,2,10,0,1.0,0.944,Business,Ads,low,Debit Card,Android,2.0,1.0,1.0,17.902,8.951,15.06,20.25,0.0,2025-11-20 07:24:00,0.0,22,5,8,10,45,0.0,0.0,0.0
CUST00845,Cipriano,Sáez,cipriano.sáez@hotmail.com,+34975 774 354,Barcelona,2023-10-13,38,Female,45,1,35,0,1.0,0.881,Business,Ads,low,Cash,Web,1.0,1.0,0.0,5.5,5.5,6.23,17.2,0.0,2025-10-26 13:23:00,25.0,20,3,6,11,40,0.0,0.0,0.0
CUST00846,Henner,Briemer,henner.briemer@web.de,(03092) 88138,Berlin,2024-08-01,47,Male,58,0,7,0,1.0,0.962,Tourist,Organic,medium,Debit Card,Web,5.0,4.0,1.0,50.452,10.090399999999999,31.59,29.52,1.0,2025-11-06 16:52:00,14.0,26,6,11,17,60,1.0,7.4,12.28
CUST00847,Jake,Jackson,jake.jackson@yahoo.com,(0306)9990480,London,2024-02-09,23,Male,54,8,6,1,1.0,0.938,Casual Rider,Organic,high,Credit Card,Web,2.0,2.0,0.0,32.4,16.2,21.32,20.4,0.0,2025-11-17 14:28:00,3.0,19,3,5,9,36,0.0,0.0,0.0
CUST00848,Ágata,Llamas,ágata.llamas@yahoo.com,+34844 55 46 73,Barcelona,2024-10-15,64,Other,32,2,65,1,1.0,0.8,Commuter,Partnership,low,Cash,iOS,3.0,3.0,0.0,28.22,9.406666666666666,25.61,30.96666666666667,0.0,2025-11-13 18:10:00,7.0,20,4,7,13,44,0.0,0.0,0.0
CUST00849,Sergei,Pruschke,sergei.pruschke@googlemail.com,01656032786,Berlin,2024-10-08,39,Other,27,1,28,0,1.0,0.769,Commuter,Ads,medium,Debit Card,iOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,23,6,9,15,53,0.0,0.0,0.0
CUST00850,Raymond,Williams,raymond.williams@yahoo.co.uk,+441314960599,London,2024-08-18,44,Female,62,8,1,0,1.0,0.988,Tourist,Partnership,high,Digital Wallet,Web,4.0,4.0,0.0,50.82,12.705,32.1,29.700000000000003,1.0,2025-11-08 11:31:00,12.0,13,3,2,6,24,1.0,10.98,13.24
CUST00851,Silvester,Beier,silvester.beier@gmx.de,+49(0)1047398939,Berlin,2023-10-15,25,Male,53,3,17,0,1.0,0.931,Commuter,Referral,medium,Digital Wallet,iOS,1.0,1.0,0.0,18.61,18.61,11.74,26.7,1.0,2025-11-05 17:45:00,15.0,15,2,4,8,29,1.0,8.66,12.28
CUST00852,Benigno,Martin,benigno.martin@yahoo.com,+34921 706 433,Barcelona,2025-04-05,49,Female,26,0,3,1,1.0,0.762,Business,Partnership,low,Debit Card,iOS,1.0,1.0,0.0,10.51,10.51,10.18,38.4,0.0,2025-11-12 07:56:00,8.0,23,5,6,14,48,0.0,0.0,0.0
